"Theta1","Theta2","Theta3","Theta4","Theta5","J1","J2","J3","J4","J5","J6","J7","J8","J9","J10","J11","J12","J13","J14","J15","J16","J17","J18","J19","J20","J21","J22","J23","J24","J25","J26","J27","J28","J29","J30","J31","J32","J33","J34","J35","J36","J37","J38","J39","J40","J41","J42","J43","J44","J45","J46","J47","J48","J49","J50","J51","J52","J53","J54","J55","J56","J57","J58","J59","J60","J61","J62","J63","J64","J65","J66","J67","J68","J69","J70","J71","J72","J73","J74","J75","J76","J77","J78","J79","J80","J81","J82","J83","J84","J85","J86","J87","J88","J89","J90","J91","J92","J93","J94","J95","J96","J97","J98","J99","J100"
-1.05452423488724,-1.22805665611732,0.112424894330234,-0.971926689627533,1.54973532293504,5,1,4,3,1,3,1,3,1,1,1,4,2,1,1,2,1,1,1,1,1,1,2,5,5,5,3,1,4,3,3,1,4,1,1,3,3,1,1,3,1,1,1,1,1,1,1,2,1,1,3,1,3,1,1,1,4,3,1,4,4,1,1,1,1,5,1,1,4,2,1,1,1,1,4,1,1,4,1,2,1,3,2,1,3,1,3,4,1,1,2,1,2,1,1,1,4,1,1,3
0.557809278731511,-0.410517271346364,-0.507245719174812,-1.04346305685397,-0.394440257147707,5,4,1,1,3,4,2,5,2,5,3,4,4,5,4,5,3,3,5,1,2,5,5,3,2,4,3,5,3,5,1,4,4,4,4,3,3,5,3,5,4,2,3,3,1,2,5,4,2,2,3,3,3,2,5,5,1,4,4,4,5,1,1,5,4,1,2,3,2,2,3,5,5,1,2,1,2,3,5,2,5,5,5,3,5,1,4,5,3,3,2,5,3,2,1,1,4,4,3,4
-0.863082578135168,1.1784766555119,-0.482144304073876,-0.954224942922795,1.20990787562425,3,2,1,3,1,1,3,1,2,4,1,2,2,1,3,1,3,2,1,1,1,1,2,2,1,2,5,3,5,4,4,4,1,1,3,4,4,5,3,3,2,1,1,3,1,2,2,2,1,1,3,1,3,1,1,2,1,3,1,1,3,4,1,5,1,4,1,1,2,2,1,1,3,2,2,1,3,1,1,1,1,5,1,3,5,1,1,4,2,4,4,2,4,3,1,1,4,1,4,1
0.696258747788231,0.329013566701498,0.480347429151856,-0.112790437110095,0.954910933503785,5,3,2,3,5,4,4,2,3,5,3,2,5,1,3,4,4,3,5,2,5,4,5,3,4,2,3,3,5,5,3,5,2,2,5,5,5,5,2,3,2,5,5,3,3,5,2,5,1,2,3,1,3,2,5,3,3,3,1,5,5,1,4,4,4,2,3,5,4,2,3,5,5,5,5,1,5,2,5,5,3,3,5,4,5,2,4,5,5,5,2,5,4,4,4,5,4,5,4,4
-1.66034490196601,-1.11791459890979,0.117851651440954,-0.581285006009783,-0.225952959022315,1,2,1,1,1,1,1,2,2,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,1,3,1,1,1,1,5,1,3,1,1,3,1,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,4,1,1,2,1,1,2,1,1,2,1,1,1
-0.0975854959179438,-1.58645281908231,0.401777235556927,-1.34092697139826,0.242603129306298,4,2,4,5,1,1,3,1,3,5,4,4,2,4,5,2,4,3,2,1,1,4,2,2,3,2,1,2,4,4,3,1,2,3,5,4,3,5,3,4,2,3,2,3,2,1,3,2,3,1,3,5,1,1,1,3,2,1,1,5,5,4,5,5,1,1,3,3,4,5,2,2,1,5,4,1,1,3,1,3,1,5,2,1,1,1,4,2,1,4,2,1,2,1,1,1,2,2,4,1
1.5457614325543,0.0892859342158174,-0.149322258332932,0.47036629092388,0.519091872484129,5,5,4,3,5,1,4,3,3,4,5,4,5,5,5,5,5,5,5,1,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,4,5,5,5,4,5,5,5,4,3,5,5,4,5,4,5,4,5,5,5,5,4,5,5,5,5,4,5,5,4,1,3,5,5,2,5,5,5,5,4,5,5,5,5,5,2,5,4,5,1,5,5,3,3,4,5,2,4,5,5,5,5,5,4
0.472141584635331,0.633774000264228,-1.69857109468818,-1.29836191605313,1.33828287056054,3,3,5,3,1,5,1,5,3,5,3,4,5,4,2,2,4,5,5,1,5,5,5,5,5,5,1,5,5,5,5,4,4,3,1,5,5,5,5,3,3,3,2,1,1,3,1,3,1,1,4,1,3,1,1,3,1,3,3,1,5,4,3,4,4,5,1,2,4,1,2,1,5,1,2,5,5,1,5,2,5,5,4,3,5,4,4,4,4,4,2,5,4,2,5,1,3,3,5,5
-0.145034348700986,0.785572616551444,-2.21191518557171,0.33736219114612,1.55289693435921,1,3,1,3,1,3,3,3,1,4,5,1,3,1,3,1,4,5,1,1,5,2,5,4,5,5,5,3,4,5,3,4,2,3,5,5,3,5,4,3,5,2,3,3,2,4,2,4,5,2,4,3,3,5,5,4,5,3,1,3,2,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,5,4,2,5,1,1,3,2,5,4,1,2,2,1,1,5,4,4,4
0.182957198930277,-1.31100082924008,-1.23261607023157,1.99397172141901,0.7740693003038,5,4,4,5,5,4,2,5,2,5,1,4,2,4,5,1,4,2,5,2,2,5,5,3,4,5,1,5,5,5,3,4,2,3,5,1,3,2,4,3,4,5,5,4,4,2,4,5,3,2,4,4,5,5,5,5,5,3,2,5,2,2,4,1,5,1,5,3,4,1,1,1,3,1,4,1,1,2,5,1,1,1,2,2,1,1,4,4,5,1,2,5,2,2,1,1,4,2,3,2
-0.677773172817482,-0.209758191820912,1.51674932721875,0.248860718422467,-0.845088051591498,3,2,1,3,1,3,1,2,2,2,3,5,1,1,3,1,1,2,1,1,1,1,2,3,1,4,3,3,3,1,3,1,1,1,1,1,2,5,2,3,2,3,5,3,1,2,1,3,5,1,3,1,3,1,1,5,1,4,1,4,4,3,3,5,1,5,3,4,5,4,3,5,5,1,4,5,1,4,5,5,1,5,2,1,1,2,1,1,1,4,2,1,2,1,1,1,3,1,3,4
-1.56145930616864,-1.8031981182003,2.04075220485986,-1.33620840202255,-0.535649291202346,1,3,4,5,1,1,3,1,1,3,1,2,2,1,3,1,1,1,2,1,1,1,1,2,1,2,1,3,5,1,1,1,1,3,3,1,1,2,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,5,2,5,3,3,1,1,5,2,2,2,2,3,1,3,5,1,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
0.000155307685091399,-0.587823484262499,-0.68091975587851,0.586055905681166,-0.823551538181749,5,2,4,4,5,5,1,1,2,2,1,4,2,1,5,2,2,2,2,1,1,1,4,5,4,1,3,5,5,1,1,1,1,2,5,5,3,4,4,2,1,4,3,4,4,3,3,5,1,2,3,3,3,1,5,3,5,5,2,5,3,4,1,3,1,3,1,5,2,3,1,5,3,1,2,1,1,1,5,2,2,1,2,2,2,1,4,4,3,1,5,5,2,2,1,1,2,3,4,3
0.0925450598560024,0.76555716736482,0.269587437969218,-0.0187044712185187,0.174350071355065,5,4,2,4,1,1,4,1,4,4,1,4,3,5,3,5,1,5,2,1,1,3,4,3,5,4,4,5,5,5,3,5,5,4,3,5,4,2,4,1,5,3,5,3,3,5,3,2,3,2,3,2,3,5,5,3,2,3,4,5,5,4,4,1,1,1,1,4,5,5,3,5,3,5,5,4,3,1,1,3,5,3,4,3,5,2,3,4,5,3,5,5,4,4,3,5,4,2,4,5
-1.8908235327963,0.00905052176314113,-0.974094540959971,0.626283281162636,-0.442186141365805,1,1,1,3,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,4,1,3,1,1,1,1,1,2,1,3,1,1,2,2,1,2,3,1,3,2,2,1,1,1,1,3,1,1,1,1,3,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,3
-0.693666930912548,0.0633395717324318,-0.52367600297547,0.321556894476894,-0.41549832129397,5,3,1,3,2,5,1,2,3,4,1,4,4,1,2,1,2,4,1,1,1,1,2,3,2,1,1,3,4,1,1,3,1,2,3,5,1,2,2,3,2,1,1,3,2,4,5,3,1,1,3,1,1,1,3,2,1,3,2,1,2,1,2,3,1,1,1,2,2,3,1,1,2,1,2,1,3,2,1,2,1,1,2,3,4,1,1,3,2,3,2,1,1,2,1,5,3,1,1,4
-1.69577631521101,-0.875154542137794,0.0491991593677324,-1.22825924640118,0.825298698666225,1,2,1,3,1,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,1,2,1,3,4,1,2,1,1,1,1,1,2,3,1,2,1,1,1,1,2,1,2,2,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,1,1,1,3,1,1,4,1,1,1,1,1,1,2,2,1,1,1,1,1,4,1,1,3
1.24684309633781,-0.533161483842416,-1.06276254111113,0.288081434199287,-0.372744227298679,5,5,5,3,5,3,4,1,5,5,5,2,2,2,5,3,4,5,4,5,1,5,5,5,5,5,3,3,5,5,5,5,5,4,3,5,4,5,5,3,2,3,5,5,3,3,2,5,1,3,5,5,4,5,5,4,5,3,4,5,5,4,1,5,5,1,1,4,2,5,3,2,3,1,5,4,3,1,5,5,5,5,4,3,5,5,4,4,4,1,4,5,4,5,5,1,3,4,5,3
0.2223523687058,0.474912940340871,-0.845504799179468,-0.0324763779197624,-0.559098248751081,4,4,5,4,5,4,3,3,2,5,3,4,3,1,5,4,3,2,5,1,1,1,5,1,5,4,1,5,3,1,3,1,5,4,3,5,1,5,2,3,3,2,5,4,2,2,4,5,1,4,3,5,3,1,2,3,5,3,1,4,5,4,2,4,4,5,1,2,2,3,2,4,5,1,2,2,1,3,1,5,1,5,2,5,1,2,5,4,2,2,2,5,3,3,5,1,5,4,4,4
-0.482764747907549,0.784106528720905,0.324598566454899,-1.3817730890349,2.12891242955444,1,1,1,3,1,3,4,3,2,2,1,2,1,1,3,1,3,2,1,1,1,1,5,4,2,5,1,3,5,5,1,3,1,4,5,3,4,2,5,3,2,2,3,3,1,3,1,3,1,1,3,1,1,1,1,1,1,1,1,3,2,3,5,1,1,5,3,4,2,1,1,3,5,1,2,4,1,1,1,2,1,5,2,1,3,1,4,4,1,2,5,2,3,1,1,1,4,3,4,4
-0.755561486040097,-0.486053080993555,-0.85705341646327,-1.20636451708706,0.685558860066867,5,3,5,4,1,2,1,3,3,5,1,2,3,1,3,1,5,2,2,1,1,1,2,4,5,4,1,1,5,1,3,5,1,2,4,3,3,2,1,3,2,2,1,1,1,3,2,2,1,1,3,1,3,2,1,3,1,3,1,1,2,1,2,1,1,3,1,1,2,1,1,1,1,1,2,2,1,3,1,2,1,1,2,2,1,4,3,2,1,1,2,1,1,3,1,2,3,2,3,3
-2.09563240303264,-2.0465669902342,1.72136806525054,0.374608997895641,-0.564390511308916,3,1,1,3,1,3,4,3,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,3,1,2,1,2,1,2,1,1,1,3,2,1,1,1,3,1,1,1,1,1,1,3,4,3,1,1,4,1,1,1,1,3,4,2,3,1,5,1,1,2,1,3,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1
-1.5504070871409,-1.24596625470611,1.27924657371823,1.28193543418824,-0.495431346486605,2,2,1,3,1,3,1,2,2,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,2,2,1,1,2,1,3,3,2,2,3,1,1,3,1,1,2,1,1,3,3,1,3,4,1,3,1,1,1,1,2,1,1,1,5,3,1,4,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,3
1.19578039207873,-1.01675096904252,-0.404136329531867,-0.0864429252313093,-0.449850839963948,3,4,5,4,5,1,3,5,4,5,1,4,5,4,5,5,4,5,5,1,5,4,5,5,5,4,4,5,5,5,3,5,5,3,3,5,2,5,4,5,4,5,5,5,3,5,5,5,1,4,5,3,5,5,5,3,3,3,5,5,5,3,3,5,5,5,3,3,2,5,2,1,5,5,5,2,3,1,5,2,5,1,4,3,5,3,4,4,4,4,2,5,2,3,5,5,3,4,4,4
0.967158259542235,-0.210470442354989,-0.968932852799716,-1.9335566567038,-0.600202367699608,5,4,1,3,5,5,2,5,3,5,3,4,2,5,5,4,5,4,4,2,2,5,2,3,4,4,5,3,5,5,3,4,4,3,3,3,4,5,2,5,2,5,5,3,1,2,1,4,1,1,3,1,1,3,5,5,5,3,5,4,5,4,5,4,5,3,3,3,5,4,2,5,3,1,5,1,5,3,5,5,5,2,4,5,5,5,2,4,4,4,2,5,2,5,1,5,5,5,4,4
1.58313264005569,0.520836182063587,-0.878539611641734,-1.0662012022681,-0.467550578929926,3,4,4,3,5,5,5,3,3,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,3,3,3,4,5,4,5,5,4,5,5,5,5,2,3,4,5,5,4,3,5,2,5,1,1,3,4,4,5,5,5,3,4,3,5,5,5,3,5,5,1,2,2,2,2,2,3,4,5,4,4,1,1,4,5,5,5,4,5,5,4,5,5,3,2,5,5,3,4,5,5,5,5,5,5
0.840516715328652,0.367784087595019,0.821668762441869,1.06932056564617,-0.0261095692497008,5,2,4,5,3,3,4,4,3,4,3,4,5,5,5,1,3,5,5,5,5,4,5,3,5,4,5,5,5,5,3,3,4,4,1,3,3,5,4,3,5,5,5,4,4,2,5,3,5,5,4,4,5,5,5,3,4,5,5,5,5,4,2,5,5,3,3,3,1,5,2,5,4,5,5,5,5,2,5,5,5,5,4,2,3,5,5,4,3,3,5,1,2,4,5,5,4,3,5,5
1.56356173673195,1.15064867122498,0.329299638411242,-0.213165470115171,1.70117720262506,5,5,5,3,5,4,5,4,4,5,5,4,5,5,5,2,4,5,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,2,5,5,5,5,5,3,1,3,5,1,5,4,5,5,5,5,3,5,5,1,5,5,5,4,5,5,5,3,4,5,3,3,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,3,5,5,5,5,4,5
-0.868275138393261,0.522797030527492,2.06671782706031,-0.51322991982523,-0.650072858919971,5,1,1,3,1,4,4,3,3,5,1,4,1,1,3,2,4,2,2,1,1,1,1,5,1,1,4,1,2,1,1,1,1,1,1,1,1,5,2,3,1,2,1,1,3,5,2,5,1,1,3,1,2,1,1,1,3,3,1,4,5,5,5,5,4,5,4,3,4,2,3,5,5,1,3,1,2,4,1,5,1,5,2,2,5,2,4,4,1,2,2,1,4,2,1,1,4,4,3,5
0.143243747701853,0.374252561772509,1.87261340253533,-1.10770236497634,0.136490630824172,5,2,5,5,1,1,4,3,2,5,5,1,5,1,3,5,5,2,1,4,1,2,4,2,4,4,3,5,4,5,3,4,4,5,3,5,3,5,4,3,4,2,1,4,1,1,2,2,1,3,2,1,4,2,1,3,3,3,1,5,5,5,5,5,5,5,5,4,2,3,5,5,5,5,5,5,5,3,5,5,2,4,4,3,4,2,4,3,2,2,2,1,4,2,1,1,3,4,4,3
-0.489828586066873,-0.158380896007541,0.0442837632573818,-0.0651167602249883,0.915020778795004,4,1,4,2,2,4,5,3,1,3,2,4,2,1,3,4,4,2,2,1,1,5,2,5,5,4,1,3,4,4,3,1,3,2,3,5,2,4,5,3,1,2,5,1,3,2,2,3,1,1,3,1,3,1,4,3,5,3,1,4,5,3,4,1,1,1,2,4,4,2,2,1,5,1,4,4,5,4,5,3,1,3,2,3,3,1,3,5,2,3,2,1,1,2,4,1,5,4,4,3
-0.373962594198455,-1.81327849384993,0.46615954708114,0.903584232173781,-0.352162829013908,5,3,2,3,1,4,2,5,2,5,1,2,2,2,3,2,4,2,1,1,1,4,1,5,2,2,4,1,2,3,1,1,3,1,1,3,4,5,2,3,1,2,2,3,4,3,1,4,4,2,1,3,3,3,1,3,3,3,1,4,5,1,1,5,1,5,3,1,2,2,3,5,3,5,3,5,5,1,1,4,1,3,2,1,1,1,1,4,2,3,2,1,2,1,1,1,1,1,1,4
-1.59083368327143,1.4664203483236,0.487276239149911,-0.465500529302701,0.389853848433483,2,1,1,1,1,3,1,1,1,4,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,3,5,1,1,4,1,1,3,3,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,3,5,1,1,1,3,1,1,2,5,1,3,3,2,1,1,1,1,2,1,3,2,1,5,2,2,5,2
0.524968351177244,-0.951309872055335,-0.0786568469135774,-0.569097985037882,-0.641762394968875,5,3,4,3,1,5,5,3,4,4,5,5,2,1,3,5,4,5,2,1,1,5,5,2,1,1,3,1,4,5,1,3,4,3,5,5,4,5,5,5,4,4,5,3,3,2,5,2,2,2,3,1,3,2,5,3,3,3,2,5,5,5,4,5,4,3,1,1,2,5,2,5,5,2,3,5,5,1,1,3,1,1,2,3,3,5,4,5,4,3,2,5,3,3,1,5,3,3,5,1
0.328834443852753,-2.30343555635247,-2.40488846444979,2.07111817668735,-1.42394648277342,5,3,4,4,5,4,4,3,3,4,3,4,4,1,5,3,3,4,5,1,1,1,2,3,4,2,1,5,4,1,3,5,4,1,1,3,2,2,3,5,5,5,5,3,4,5,5,4,4,5,4,4,5,5,5,4,5,4,4,4,2,1,1,1,3,1,1,1,1,4,1,1,2,5,2,1,2,1,1,1,1,1,2,1,1,1,4,4,2,1,2,1,1,2,1,1,3,2,3,1
0.735388311610382,-0.259663582870041,1.07261963322557,-0.726323452724219,-0.905591068078878,5,3,4,5,5,3,4,3,2,4,5,2,5,5,3,3,4,5,2,4,1,5,5,3,5,4,3,5,5,5,5,5,4,4,4,5,3,5,4,3,2,5,1,4,3,5,2,3,5,2,4,5,3,2,2,5,5,3,1,4,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,1,2,2,5,5,5,3,4,3,5,1,4,4,5,5,4,5,2,2,1,2,3,4,4,4
1.38528788930694,-1.15234866732125,-1.79658832970837,-1.3741146134467,-1.57703432212809,5,3,5,5,5,5,5,5,4,5,3,4,5,2,5,5,3,5,5,4,4,4,5,5,4,1,1,5,4,5,3,5,5,3,4,5,3,5,1,3,4,5,2,3,4,3,3,5,1,5,3,3,4,5,3,2,5,3,1,5,5,3,4,3,4,3,1,3,1,3,1,5,2,5,1,1,5,2,5,4,5,1,4,4,5,5,4,4,3,4,2,5,2,3,1,2,3,5,5,3
0.474505685749218,-0.836601376899523,-0.347990148705495,0.256251286955815,1.1247675999675,5,1,5,5,5,5,5,5,3,4,3,5,4,1,5,1,4,5,5,2,5,4,5,3,5,5,5,5,5,5,3,5,1,5,5,4,5,5,4,3,4,2,5,3,3,3,2,5,2,2,3,1,3,5,5,3,5,3,1,5,5,3,3,3,3,1,4,4,5,2,1,5,4,2,2,1,1,3,5,5,3,1,4,2,5,5,3,4,3,2,2,1,1,3,1,1,3,4,3,2
1.55016176052629,-0.0877298023929317,-1.68323782787248,1.30804962111221,1.90084471604074,5,5,5,4,5,3,4,2,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,3,5,5,5,5,5,4,1,5,5,3,3,4,5,3,2,3,1,3,2,3,4,5,5,1,5,2,5,2,5,5,2,5,5,3,5,4,3,4,4,5,4,3,4,1,4,4,4,3
1.27070473302334,1.33526875454174,-2.65786542700979,-0.635977195343614,-0.599844179610611,5,5,5,3,5,5,3,5,3,5,3,5,2,5,5,5,5,3,5,2,5,4,5,5,5,5,1,5,4,5,5,5,4,4,5,5,3,5,5,3,5,5,5,4,4,1,4,5,1,2,4,5,3,2,5,5,3,4,1,5,4,4,5,1,1,5,2,2,5,5,2,1,3,5,5,1,2,1,5,3,5,5,4,5,5,5,5,5,5,1,5,5,4,5,2,5,5,4,5,5
0.649776015241624,-0.413370395991514,0.945935230400289,1.87136315673241,1.5036014868903,4,4,4,5,5,3,1,1,5,5,1,4,5,5,4,2,3,5,5,5,5,4,5,5,5,4,3,3,5,5,5,3,3,5,3,5,5,5,5,3,2,5,5,5,3,3,3,3,1,2,3,4,3,5,5,3,5,5,4,5,5,3,5,5,4,5,4,3,5,5,3,5,2,5,3,1,2,4,5,5,5,3,4,5,1,2,4,4,3,3,4,1,1,2,1,1,4,5,3,5
1.51515856777763,1.54807401351299,0.159196191569468,0.718686632311548,-2.36785611637581,5,5,5,5,5,5,5,5,3,5,5,4,5,5,5,5,3,5,4,5,1,1,5,4,5,2,4,2,3,4,3,5,3,4,5,5,2,5,1,5,5,5,5,5,3,5,2,5,5,1,5,5,4,3,3,3,5,4,3,5,5,5,5,5,5,5,5,4,5,2,3,5,3,5,5,5,5,3,5,5,5,3,4,5,3,2,4,5,5,4,5,5,4,5,5,5,5,5,5,4
1.545447379144,-0.143114103146928,-0.692992861706592,0.106509384281289,-1.4353150523098,5,5,5,5,5,5,3,5,3,5,3,5,5,5,5,5,4,5,5,5,1,4,2,5,5,5,5,5,4,5,3,5,5,4,4,3,4,5,5,3,4,5,5,3,4,3,4,5,5,2,4,4,3,1,4,4,1,4,4,5,5,5,5,5,3,3,5,5,2,3,3,5,3,5,5,1,5,1,5,5,4,3,4,5,5,5,5,5,5,4,5,5,2,3,4,5,5,5,5,4
-0.586830663410429,0.461563431017743,0.372316347225433,0.840283073237896,-0.535480143611178,4,3,4,2,1,3,1,3,2,1,2,2,2,1,3,5,3,3,2,1,1,1,1,5,2,2,1,1,2,5,1,1,3,5,1,1,3,4,1,3,4,5,4,3,2,5,4,2,1,2,1,1,3,2,3,3,1,3,3,3,2,4,4,4,1,5,2,2,5,2,1,1,5,5,2,1,1,4,5,2,2,3,1,3,4,2,1,3,2,1,2,1,1,2,1,1,3,1,3,4
0.337242060360892,0.0468889508339735,-0.501283355899168,-0.712332666661672,-1.32478299159397,5,2,1,3,3,4,4,1,2,5,1,4,2,2,3,2,3,5,2,1,1,3,4,3,1,1,1,5,5,4,3,3,2,1,1,5,3,5,3,3,1,5,5,3,3,3,4,5,3,1,3,3,3,2,1,3,1,3,4,4,5,4,4,4,5,1,1,3,2,2,1,1,4,5,2,2,2,1,5,5,2,5,1,4,4,2,3,5,1,4,5,2,4,2,4,1,4,4,3,4
0.154982824085902,0.556354071673457,-0.152234397831365,-0.264217821094243,-1.26144693438656,5,3,1,4,3,5,4,1,2,4,5,1,3,1,5,2,3,3,2,1,1,1,2,5,3,4,3,5,2,3,1,4,2,3,5,5,4,1,2,3,2,3,5,3,2,5,2,3,1,2,3,4,4,3,4,3,3,3,1,5,5,2,3,5,5,1,1,4,2,4,2,2,4,2,3,2,1,3,4,2,1,3,4,3,4,5,4,2,3,3,2,1,4,2,2,5,4,4,4,4
0.555628913717379,-0.916729394247205,-0.622174970780132,-0.823803166652356,0.836708781560726,3,3,4,4,1,3,2,5,3,4,3,5,2,1,4,3,5,5,4,2,1,3,4,5,5,4,4,5,5,5,4,5,4,4,4,5,5,2,2,5,5,3,2,3,1,2,2,3,1,1,3,4,3,2,4,3,1,4,1,4,5,1,3,5,5,1,1,4,1,1,1,1,2,5,5,5,3,1,5,2,2,2,2,2,5,2,1,4,2,1,2,5,4,1,1,5,5,2,5,4
0.889811361369167,-0.0886847172424502,0.489307007852667,-0.839645608682828,-1.60095355406653,3,2,4,2,5,4,4,4,4,4,3,4,3,5,3,1,2,2,5,5,3,5,4,2,5,4,1,5,5,3,3,3,4,1,3,4,4,5,1,3,2,5,2,3,3,3,2,5,1,2,4,5,3,5,4,3,5,3,1,4,5,4,5,5,5,5,5,5,5,4,3,3,5,5,3,2,2,1,5,5,5,5,4,3,5,1,5,4,3,5,2,2,4,3,1,5,4,4,4,4
1.32670704246102,0.465829602244833,0.375442095807356,0.0918757106946598,-1.99274874445932,4,4,5,4,5,3,4,3,3,4,5,4,5,5,5,5,4,4,5,5,1,1,5,3,5,1,1,5,4,4,1,4,2,4,5,4,3,5,3,5,5,5,5,4,2,4,5,5,5,1,5,2,5,2,5,4,5,5,1,5,5,4,4,5,5,4,4,2,5,5,4,3,5,5,3,5,5,2,5,5,5,5,4,3,3,4,5,5,5,3,4,5,4,3,2,1,4,5,5,5
-1.26079134584673,0.704125556397771,-0.0805082443343505,-1.00427822562356,0.392963216671272,4,3,1,5,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,3,1,2,1,5,1,3,1,5,3,2,1,1,1,3,1,2,1,3,1,1,1,1,1,2,1,5,1,1,1,1,3,1,1,3,1,3,1,1,4,1,1,1,1,1,1,3,1,2,2,1,4,1,2,1,1,1,1,2,1,1,4,1,2,1,1,4,1,2,2,1,2,2,1,1,4,1,3,4
0.118097182839372,-0.48401447261581,0.578771407236934,2.02503753163516,0.70715718463472,5,3,4,3,5,1,4,3,3,4,5,4,2,1,3,5,3,2,2,4,1,5,2,3,4,4,4,3,5,5,3,3,3,5,1,5,4,2,5,5,4,5,5,4,3,5,5,4,5,5,4,1,3,2,5,5,3,5,5,5,5,3,3,4,4,5,3,4,2,3,3,3,4,2,5,4,5,4,1,5,5,1,2,2,5,1,4,4,3,1,2,4,2,2,1,1,5,4,4,4
-1.10599566063996,1.59785414785071,-0.973576599217146,-0.392729440395951,2.0679812884757,1,2,1,1,1,1,1,2,1,1,1,4,5,1,3,1,2,1,1,1,1,1,2,5,1,5,4,1,5,5,5,4,1,5,3,5,3,5,4,3,1,3,1,3,3,3,2,2,1,1,1,1,3,2,2,1,4,3,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,1,5,2,2,3,2,1,2,2,4,2,1,2,1,1,5,3,1,3,4
-0.85307921869394,1.76250162376996,1.80709945008966,0.634614568550456,-0.327101599750162,5,3,1,4,1,1,4,1,3,1,1,1,1,1,1,1,3,4,5,1,1,1,2,2,4,1,3,1,1,1,3,1,1,3,1,2,2,2,2,3,1,2,5,1,1,2,2,2,3,2,4,1,4,2,2,3,5,3,2,3,5,4,1,4,3,3,2,4,4,5,3,5,4,5,2,5,1,4,4,5,1,1,2,5,5,2,4,3,2,2,2,2,2,2,1,1,4,3,4,4
0.349266927881056,1.20069525995715,-0.872912693373287,-1.32782579934711,0.67656437047133,5,3,4,3,5,5,4,3,2,5,3,4,3,1,5,5,5,5,1,1,2,1,1,5,5,5,5,5,5,4,4,5,2,4,5,5,5,5,4,3,4,2,1,1,1,3,2,3,2,1,3,3,3,2,2,3,4,3,1,3,5,4,3,4,1,3,3,4,1,2,3,5,3,1,3,2,1,1,4,3,5,5,4,3,5,4,4,5,2,5,4,5,4,4,4,5,4,4,3,5
1.3234301312012,-0.10495751112738,-0.245730362292417,0.296687126442816,-0.212021873348803,5,4,3,4,5,5,4,5,4,5,5,2,5,5,3,5,2,5,5,4,1,5,5,5,4,4,5,5,5,5,3,5,3,3,5,5,4,5,4,3,5,5,5,4,1,2,5,5,2,5,5,5,4,3,5,3,2,3,5,5,5,4,5,5,5,1,5,5,5,4,3,5,5,5,2,1,5,1,5,5,5,5,4,5,5,2,5,5,5,3,2,5,4,4,5,5,3,5,5,4
0.225799697686708,0.414280606046086,-0.490925286196802,0.730791417187037,1.00146559083996,5,3,4,4,1,3,4,3,2,5,5,2,3,1,1,2,3,4,4,1,5,4,3,5,4,5,5,2,5,4,4,5,1,5,4,5,1,4,4,5,4,5,5,3,4,5,2,5,1,5,3,1,5,3,2,3,5,3,5,4,5,3,5,4,4,1,5,2,2,5,2,2,1,5,5,1,5,4,4,4,5,5,2,2,5,1,4,2,5,5,2,5,2,2,1,2,5,3,4,5
